id,sample_type,source_code,source_name,scene,difficulty,script_mix,has_digit,gt_length_bucket,gt_lines_bucket,ned,ws_ned,nfkc_ws_ned,yi_ned,han_ned,digit_ned,exact,dist,pred_len,label_len,gt_lines,risk_flags,original_id,answer,label
le_e_ma_mu_screen_photo_p019,page,le_e_ma_mu_guide,勒俄玛牧导读教程,real_screen_photo,hard,yi_han,False,201+ chars,13+ lines,0.316547,0.265464,0.265464,0.370130,0.349057,0.192308,False,132,361,417,26,ascii_any,le_e_ma_mu_screen_photo_p019,"（ꋍ）ꄸꄤꃅ别做坏事
200
（ꑍ）ꐄꈐꄤꈱ别偷骗
202
（ꌕ）ꊫꇌꄤꇽ别断后路
203
（ꇖ）ꄤꀀꄤꆨ睡
204
（ꉬ）ꊂꄤꇽꄤꍀ交
206
（ꃘ）ꄸꄤꀖꂭ露疵
207
（ꏃ）ꀊꉗꄤꐛ别待久
208
（ꉆ）ꃅꀋꉆꌠꄤꃅ别做违规事
209
（ꈬ）ꋊꃤꄤꐞ别离血亲人
212
（干）ꉜꄤꄸ别鄙视
212
（ꊯꊪ）ꀋꄐꀋꏤꌠꄡꃅ别做不备事
216
（ꊰꑋ）ꂁꄉꄤꃅ做事别神秘
216
（ꊯꌕ）ꄤꄶꄤꆠ别轻浮
217
（ꊯꇖ）ꎖꃤꄤꅑ别过分
218
（ꊯꉬ）ꐛꀋꐛꌠꄤꃅ别做傻事情
219
（ꊰꉆ）ꉌꆐꅑꌠꄤꃅ别做后悔事
221
（ꊯꈬ）ꄹꄤꐆꂭ坏制度
222
（ꑍꊏ）ꊿꄤꐚꂭ惹人
224
（ꑍꊏꋋ）ꄡꁯꄡꑁꈂꊨꄤꑣ
224
（ꑍꊏꑌ）ꄡꁏꄡꆽꂭ结仇
225
ꊯꊪ，ꄷꅠꌠꄤꃅꄉ做孱人孹事
227
（ꋍ）ꄷꆏꋍꆏꏢꐿ者有缺陷","ꊰ.ꃅꀋꋭꌠꄡꃅ 别做不该做的事200
（ꋍ）ꄸꁌꃅ 别做坏事200
（ꑍ）ꄤꈐꄤꈱ别偷懒202
（ꌕ）ꊫꂫꄤꅲ别断后路203
（ꇖ）ꄤꀀ别贪睡204
（ꉬ）ꊂꄤꅲ别断交206
（ꃘ）ꄸꄤꀖ别露疵207
（ꏃ）ꀊꉗꄤꐛ别待久208
（ꉆ）ꃅꀋꉆꌠꄤꃅ 别做违规事209
（ꈬ）ꋊꃤꄤꐞ别离血亲人212
（ꊰ）ꉜꄤꄸ别鄙视212
（ꊯꊪ）ꀋꄐꀋꏤꌠꄡꃅ别做不备事216
（ꊰꑋ）ꂁꄉꄤꃅ 做事别神秘216
（ꊯꌕ）ꄤꃥꄤꆠ别轻浮217
（ꊯꇖ）ꎖꃤꄤꅑ别过分218
（ꊯꉬ）ꐛꀋꐛꌠꄤꃅ别做傻事情219
（ꊰꃘ）ꋍꈨꏭꄤꅑ别偏袒220
（ꊰꏁ）ꇨꊸꉌꉩꃅꄤꐛ别急躁使坏220
（ꊰꉆ）ꉌꆐꅑꌠꄤꃅ别做后悔事221
（ꊯꈫ）ꄹꄤꐆ别坏制度222
（ꑍꊏ）ꊿꄤꐚ别惹人224
（ꑍꊏꋋ）ꊿꄤꐚꂫ别慕别嫌224
（ꑍꊏꑋ）ꄡꁏꄡꆽ别结仇225
ꊰꊪ.ꄷꅠꌠꄤꃅ别做孬人孬事227
（ꋍ）ꄷꆏꋍꆐꅑ孬者有缺陷227
（ꑍ）ꄸꌠꄷꄟ孬人孬行229"
real_screen_photo_nonbook_009,page,real_screen_photo_nonbook,屏幕拍照文本,real_screen_photo,hard,yi,False,061-200 chars,5-12 lines,0.285714,0.270492,0.315385,0.226415,,,False,38,95,133,12,ascii_any,real_screen_photo_nonbook_009,"ꁧꀋꑳꐮꐦꐛꈨꑌꍵꈍꁏꇁꌦꀒ，
ꁧꉐꑘꀕꑌ，
ꌋꐒꀀꂼꂻꌒꂻꀋꌒꀑꃀꀋ，
ꉢꅿꉌꃀꒉꌦꉩꌦꃆꀑꃀꀋ，
ꃅꈎꃅꆪꋍꈎꇈꀑꋍꈎꃆ，
ꁧꀋꑌꑿꈜꐞꁧꇬꈜꏑꇁꎂꀕꀒ，
ꁧꀋꀈꐔꈜꐞꁧꇬꈜꏑꇁꄎꄏꀒ，","ꁧꀋꑳꐮꐦꐛꈨꑌꍵꈍꁏꇁꌦꀒ，
ꁧꉐꑘꀕꑌ，
ꌋꐒꀀꂼꂻꌒꂻꀋꌒꀑꃀꀋ，
ꉢꅿꉌꃀꒉꌦꉩꌦꃆꀑꃀꀋ，
ꃅꈎꃅꆪꋍꈎꇈꀑꋍꈎꃆ，
ꆏꉂꇁꄮꑓꁴꑮꀕꇤꇁꌦꀑ，
ꁧ……，
ꁧꀋꑌꑿꈜꐞꁧꇬꈜꏑꇁꎂꀕꀒ，
ꁧꉐꑘꀕꑌ，
ꁧꀋꀈꐔꈜꐞꁧꇬꈜꏑꇁꄎꄏꀒ，
ꁧꉐꑘꀕꑌ，
ꃅ……，"
real_screen_photo_page_010_part2,page,xuan_yi_2,凉山彝文资料选译第2集,real_screen_photo,hard,yi_han,False,061-200 chars,2-4 lines,0.263889,0.242424,0.242424,0.066667,0.000000,,False,19,72,67,4,ascii_any,real_screen_photo_page_010_part2,"ꁧꇈꌿꋦꈬꊂꈴ，走过松林边，
ꌿꉘꆈꏸꀕ，
ꅩꌺꄚꈿꆈꏸꀕ，
杉树林里黑沉沉，
女儿跟着黑沉沉，
ꐔꇁꋗꌺꌕꉐꅩꐊꎭ，三百鹿子獐子愿随女儿
ꐧꐎ","ꁧꇈꌿꋦꈬꊂꈴ，走过松林边，
ꌿꉘꆈꏸꀕ，杉树林里黑沉沉，
ꅩꌺꄚꈿꆈꏸꀕ，女儿跟着黑沉沉，
ꐔꇁꋗꌺꌕꉐꅩꐊꎭ，三百鹿子獐子愿随女儿"
real_screen_photo_page_011_part2,page,le_e_ma_mu_guide,勒俄玛牧导读教程,real_screen_photo,hard,yi_han,True,201+ chars,13+ lines,0.257225,0.242515,0.242515,0.064516,0.253968,0.000000,False,89,343,346,13,ascii_any,real_screen_photo_page_011_part2,"ꅥꅍꇇꁉꊭ／ꑠꅹꇇꌭꇇꂿꊭꄎꇇꊐꌊꐺꌶ
ꋍꑍꒃꌠꒉ／ꋍꑍꋋꑍꆏꌧꇐꌷꌠꀉꒉꑵ，
ꄯꒉꇇꁉꊭ／ꑠꅹꌧꇐꄯꒉꊭꄎꇇꌭꌊ
ꋍꑍꆫꌠꌷ／ꋍꑍꋋꑍꆏꎆꆫꂶꌠꀉꒉꑵ
故备战时的武器；
有时勤学者为贵，
故备学习的书籍，
有时牧者为贵，
ꎴꁧꆫꁯꎹ／ꑠꅹꎴꁧꆫꁯꎹꈹꌊꄻꈚ
ꋍꑍꂿꌠꌷ／ꋍꑍꋋꑍꆏꇌꂿꂶꌠꀉꒉꀃ
有时耕者为贵，
故备蓘衣和斗笠；
①ꄸꃣ，没有出息，不成器：ꏪꅐ、ꏪꁙꌠꄜ。
②ꋧ说话：ꄜꐨ《ꅺꊈꄮꒉ》ꇬ“ꋧꅇꄜꃤꋒ”ꃅꇫꌠꇬ“ꋧ”ꂶꌠꌋꆀꐯꌟ，“ꉉ”ꌠꄜ。ꋒ꿱ꀮꂿꒉ》ꇬꂾꇊꇬꂾ“ꏂꋧꏂꅊꆹ”ꃅꇫꌠꇬ“ꅇ”ꂶꌠꌋꆀꐯꌟ，“ꏈ”ꌠꄜ。
③ꌀꒃ制服：ꌀꄝꒃꇂꃴꅞꌠꆆ。ꊋꇱ擒拿：ꊋꌊꅸꇁꀒꁨꀵꌠꄜ。ꌀꒃꊋꇱ制胜的武术：ꅸꇁꀵꇈꆽꏀꇂꃴꅞꌠꏡꁈꄜ。
④ꇱꑆ锋：ꅸꇁꁮꐚꀵꄉꌉꈿꌠꄜ。
177","ꅥꅍꇇꁉꊭ／ꑠꅹꇇꌭꇇꂿꊭꄎꇇꊐꌊꐺꌶ故备战时的武器；
ꋍꑍꒃꌠꒉ／ꋍꑍꋋꑍꆏꌧꇐꌷꌠꀉꒉꑵ有时勤学者为贵，
ꄯꒉꇇꁉꊭ／ꑠꅹꌧꇐꄯꒉꊭꄎꇇꌭꌊ故备学习的书籍，
ꋍꑍꆫꌠꌷ／ꋍꑍꋋꑍꆏꎆꆫꂶꌠꀉꒉꑵ有时牧者为贵，
ꎴꁧꆫꁯꎹ／ꑠꅹꄃꁧꆫꁯꎹꈹꌊꄻꈚ故备蓘衣和斗笠；
ꋍꑍꂿꌠꌷ／ꋍꑍꋋꑍꆏꇌꂿꂶꌠꀉꒉꑵ有时耕者为贵，
①ꄸ孬，没有出息，不成器：ꏪꅐ、ꏪꁙꌠꄜ。
②ꋧ说话：ꄜꐨ《ꅺꊈꄮꒉ》ꇬ“ꋧꅇꄜꃤꋒ”ꃅꇫꌠꇬ“ꋧ”ꂶꌠꌋꆀꐯꌟ，“ꉉ”ꌠꄜ。ꋞ演讲：
ꄜꐨ《ꂘꃅꄯꒉ》ꇬꂾꇊꇬꂾ“ꏂꋧꏂꅊꆹ”ꃅꇫꌠꇬ“ꅇ”ꂶꌠꌋꆀꐯꌟ，“ꏈ”ꌠꄜ。
③ꌀꒃ制服：ꌀꄝꒃꇂꃴꅞꌠꄜ。ꊋꇱ擒拿：ꊋꌊꅸꇁꀒꁨꀵꌠꄜ。ꌀꒃꊋꇱ制胜的武术：ꅸꇁꀒ
ꁨꀵꇈꆽꏀꇂꃴꇌꌠꏡꁈꄜ。
④ꇱ冲锋：ꅸꇁꁮꐚꀵꄉꌉꈿꌠꄜ。
177"
handwriting_region_000566,region,handwriting,规范手写,neat_handwriting,hard,yi_han,False,061-200 chars,5-12 lines,0.250000,0.268657,0.268657,0.280702,1.000000,,False,18,70,72,6,ascii_any,handwriting_00022_hw_20260619_022_HWN_PARAGRAPH_3LINE_002,"ꇤꇉꆹꀸꎳ，ꒈꀑꒈꈨꏍꏾꈻ，
ꇐꉙꀉꇐꌧꅊꇈ。
ꎺꁧꀂꄭꉆꄉꁻ，ꃮꃀꌧꊈꀑ
ꆿꀒꈲꊏꈘꒌ，ꒆꂪꇱ，
ꉾꂾꏂꒊꒃꎯꁢꋘꐱꃑ
ꃅꄉ，ꒆꇊꂾꌕꉖ。","ꇤꇉꆹꀸꄃ，ꒈꀑꒈꂥꏍꄉꈻ，
ꇐꉙꀉꇐꌧꅊꇈ。
ꎺꁧꀂꏽꉆꄉꁻ，ꃮꃀꌧꊈꀑ
唯见日寒月暖，ꒆꂪꇱ，
ꉾꂾꏂꉐꒃ来煎人寿ꊿꀀꁍ
ꃅꄉ，ꒆꇊꂾꌕꉖ。"
luoe_teyi_line_000276,line,luoe_teyi,《勒俄特依》译注,old_print_pdf,medium,yi_han,True,001-020 chars,1 line,0.250000,0.250000,0.250000,0.333333,0.000000,1.000000,False,2,8,8,1,,book_00276_luoe_teyi_annotated__luoe_teyi_annotated_p086_old_luoe_reference__v3_box_001__header_text_line,四、ꃰꎝ武哲ꊌ？,四、ꃰꎝ武哲73
real_screen_photo_nonbook_007,page,real_screen_photo_nonbook,屏幕拍照文本,real_screen_photo,hard,yi,False,061-200 chars,5-12 lines,0.240000,0.244444,0.244444,0.265823,,,False,24,100,76,9,ascii_any,real_screen_photo_nonbook_007,"ꉌꃀꄡꊰꂷꀋ，
ꑓꁴꄡꊰꂷꀋ，
ꑌꅐꑌꈌꁏꀑ，
ꑌꈌꁏꇁꂰꀑ，
ꐰꇐꑌꅉꑌꀋ，
ꈐꀑꉆꅉꉆꀋ，
ꃰꊿꋬꂻꇁꀑ，
ꁁꊗꈆꋆꂾꉀꊈꇓ
ꃰꊿꋬꂻꇁꀑ，
ꈀꈬꈓꆉꆿꈤꈧꋬꂻꇁꅉꈭ。ꃰꊿꋬꂻꇁꀑ，
ꋬꂻꇁꅉꈭ。","ꉌꃀꄡꊰꂷꀋ，
ꑓꁴꄡꊰꂷꀋ，
ꑌꅐꑌꈌꁏꀑ，
ꑌꈌꁏꇁꂰꀑ，
ꐰꇐꑌꅉꑌꀋ，
ꈐꀑꉆꅉꉆꀋ，
ꃰꊿꋬꂻꇁꀑ，
ꋬꂻꇁꅉꈭ。ꃰꊿꋬꂻꇁꀑ，
ꋬꂻꇁꅉꈭ。"
xuan_yi_1_cover_page_000001,page,xuan_yi_1,凉山彝文资料选译第1集,old_print_pdf,medium,yi_han,False,061-200 chars,5-12 lines,0.227273,0.234568,0.234568,0.285714,0.300000,,False,20,88,84,8,ascii_any,cover_candidate_002_xuan_yi_1,"凉山彝文資料選譚
ꆈꌠꄯꒉꌋꌊꁏꄉꌠ
第一集“勒俄特衣》
ꋍꍋꀕꌠ《ꁻꊈꄯꒉ》
（内部参考）
（ꃅꄅꉜꌠ）
《ꆃꎭꆈꌠꐚꁦꏦꃨ》ꃆꏰꁱꋈꌠ
ꊃꊃꐌꑍꇁ《凉止鱼族ꁍ꿮ꎔꈫ》编写组","凉山彝文资料选译
ꆈꌠꄯꒉꌋꌊꁏꄉꌠ
第一集《勒俄特衣》
ꋍꋐꀕꌠ 《ꅺꊈꄯꒉ》
（内部参考）
（ꈒꄅꉜꌠ）
《ꆃꎭꆈꌠꐚꁦꏦꃨ》ꃆꂮꁱꋈꌠ
《凉山彝族奴隶社会》编写组"
yi_dictionary_line_000479,line,yi_dictionary,彝文检字本,new_print_pdf,easy,yi,True,001-020 chars,1 line,0.222222,0.222222,0.222222,0.235294,,1.000000,False,4,18,18,1,,book_00515_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_005__body_line,ꊁꃅꉔꄲꐂꎖꌸꍑꌌꁊꈴꃅꃷꎭꋺꇈ，ꉹ,ꊁꃅ20ꃪꎖꋐꍑꌌꁊꈴꃅꃷꎭꋺꇈ，ꉹ
handwriting_region_000557,region,handwriting,规范手写,neat_handwriting,hard,yi,False,021-060 chars,2-4 lines,0.219512,0.184211,0.184211,0.218750,,,False,9,41,41,4,ascii_any,handwriting_00013_hw_20260619_013_HWN_PARAGRAPH_2LINE_013,"ꁮꏂꃪꆉꇵꆹꈯ，ꀻꉢꐎ
ꁮꇁ，ꈤꌺꄗꋉꏾ，ꐛꆹ
ꊿꃅꐙ，ꋧꌺꏃꋍꀂ，ꊫꉻ
ꆻꄧꎳ。","ꁮꏂꃪꆉꇵꆹꈯ，ꀻꑳꐎ
ꁠꇁ，ꆪꌺꐧꋉꄉ，
ꐛꆹꊿꃅꐙ，ꋧꌺꏃꋍꈓ，ꊫꉻ
ꆻꄧꄃ。"
xuezu_page_001,page,xuezu_zishi,雪族 子史篇,old_print_pdf,hard,yi_han,False,021-060 chars,2-4 lines,0.218750,0.206897,0.206897,0.300000,0.181818,,False,7,32,30,4,ascii_any,xuezu_page_001,"ꃰꇔ
ꁶꃲꊼꈼꑍ
ꌧꍧꌜꊿꋅꃆꂮꎥꃪꅉꇬꅐꌠ
四川省民族研究所印","ꃰꎝ
雪族
ꌧꍧꌜꊿꋅꃆꂮꎥꃪꅉꇬꅐꌠ
四川省民族研究所印
"
handwriting_region_000551,region,handwriting,规范手写,neat_handwriting,hard,yi,False,021-060 chars,2-4 lines,0.214286,0.230769,0.230769,0.272727,,,False,9,42,41,4,ascii_any,handwriting_00007_hw_20260619_007_HWN_PARAGRAPH_2LINE_007,"ꈌꅑꁻꀋꋠ，
ꐔꑍꃰꅵꋒ，ꄥꀥꀿꊙꏿ
ꎻ。ꀏꆹꅉꂸꐛ，ꈪꊂꐧ
ꋦꁍꑌꐛ，ꃘꂷꉆꅉꋒ。","ꈌꅑꑌꀋꋠ，
ꐧꇁꃰꊿꋒ，ꐧꋉꈲꏿ
ꎻ。ꀏꆹꅉꂸꐛ，ꈪꊂꐧ
ꋦꁍꑌꐛ，ꉷꂷꉆꅉꋒ。"
luoe_teyi_line_000280,line,luoe_teyi,《勒俄特依》译注,old_print_pdf,medium,yi_han,True,001-020 chars,1 line,0.214286,0.214286,0.214286,0.333333,0.000000,1.000000,False,3,14,14,1,,book_00309_luoe_teyi_annotated__luoe_teyi_annotated_p332_old_luoe_reference__v3_box_018__header_text_line,十二、ꈬꉻꋊꀨ古侯简谱：ꐈꅥ,十二、ꈬꉻꋊꀨ古侯简谱319
luoe_teyi_line_000282,line,luoe_teyi,《勒俄特依》译注,old_print_pdf,medium,yi_han,True,001-020 chars,1 line,0.214286,0.214286,0.214286,0.200000,0.000000,1.000000,False,3,12,14,1,,book_00318_luoe_teyi_annotated__luoe_teyi_annotated_p414_old_luoe_reference__v3_box_019__header_text_line,十三、ꐈꆀꋊꀨ曲尼简谱ꀒ,十三、ꐈꆀꋊꀨ曲尼简谱401
xuan_yi_2_line_000381,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.214286,0.214286,0.214286,0.400000,0.142857,,False,3,13,14,1,,book_00417_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_005__part_003,ꀊꈥꉜꄡ，不要歧视素木盔，,ꈓꈥꉜꄡꄸ，不要岐视素木盔，
xuan_yi_2_line_000385,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.214286,0.214286,0.214286,0.200000,0.285714,,False,3,14,14,1,,book_00421_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_006__part_001,ꀋꆳꉜꄡꄯ，不要歧视麻斑鹰，,ꀋꆳꉜꄡꄸ，不要岐视麻斑鸠，
handwriting_region_000567,region,handwriting,规范手写,neat_handwriting,hard,yi,False,061-200 chars,2-4 lines,0.209677,0.220339,0.220339,0.254902,,,False,13,62,61,4,ascii_any,handwriting_00023_hw_20260619_023_HWN_PARAGRAPH_3LINE_003,"ꃅꊴꃴꃅꇴꌅꊂꁥ，ꉬꄚꇴꌅꆏ，ꀱꑍ
ꄵꁘꁧꂪꉆ。ꁡꇓꆗꈩꁓꅪꐛ，
ꁍꎌꌺꌕꄚꄉꒆ。ꌺꇢꀋꈨꆹꐈꆃ，ꃅ
ꏂꃱꁱꌈ，ꃼꀺꃅꌐꁻ，","ꃅꃴꃅꇴꌅꊂꑟ，ꉬꄚꇴꌅꆏ，ꀱꇁ
ꄵꇓꁦꂪꉆ。ꁡꇤꆗꈩꅉꑌꐛ，
ꁍꉺꌺꌕꄚꄉꒆ。ꌺꇢꀋꈨꆹꐈꆃ，ꃅ
ꏂꊀꁱꌈ，ꌩꇺꃅꌐꊤ，"
le_e_ma_mu_screen_photo_p023,page,le_e_ma_mu_guide,勒俄玛牧导读教程,real_screen_photo,hard,yi_han,True,201+ chars,13+ lines,0.201600,0.202658,0.202658,0.204878,0.112500,0.200000,False,126,610,625,24,"latex,ascii_any",le_e_ma_mu_screen_photo_p023,"ꋍ，ꂿꃅꋧꐈꋊ\(^{①}\)天地演变史
【ꉉꄜ】“ꂿꃅꋧꐈꋊ”ꋋꊱꆹ，ꀊꆨꆈꌠꁍꁈꑠꋌꐛꋌꐙꂿꃅꃄꅉꇬꉜꐨꃆꂮꉉꈻꌠꉬ。ꋍꈐ
ꏭꆏꑠꌕꍈꌌꉉꁱꄉꌠ：ꋍꍈꌠꆏ，ꀃꌋꀊꆨꏃꃅꋋꂷꇬꂿꃅꃄꅉꇬꀋꐛꌠꃆꂮ，ꑍꍈꌠꆏ，ꂿꃅ
ꃄꅉꋌꐛꋌꐙꐛꐈꌊꐛꀕꄉꌠꃆꂮ，ꌕꍈꌠꆏ，ꂿꃅꃄꅉꀱꉈꑴꐛꀱꐛꐈꁧꌠꃆꂮ。
ꀃꌋꂾꀊꆨ／ꀃꌋꀊꆨꃀ远古的时候，
ꄩꆹꃅꂸꐛ②／ꄩꏯꆸꂿꃅꇬꀋꐛ上面没有天，
ꃅꐛꏸꂸꅑ③／ꂿꃅꐛꄷꇬꑌꃅꏸꇬꀋꅑ有天没星星，
ꀏꆹꅉꂸꐛ④／ꀏꏯꆹꃄꅉꇬꀋꐛ下面没有地，
ꅉꐛꏜꂸꋦꌦꂾ／ꃄꅉꐛꄷꇬꑌꏜꁧꇬꀋꋦꑴꌦꂲꆽ有地不长草，
ꐧꆹꉒꂸꈴ⑤／ꐧꀠꇬꆹꃅꉒꇬꀋꈴ中间无云过，
ꈭꈫꃅꂸꐛ⑥／ꋧꃅꈭꇍꃅꍜꊨꀋꄅ四周没方位，
ꅉꐛꆳꂸꁏꌦꂾ／ꃄꅉꐛꄷꇬꑌꃅꆳꇬꀋꁏꑴꌦꄮꇬꅉꐛꆳꂸꁏꌦꂾ／ꋬꅉꐛꄷꇬꑌꃅꆳꇬꀋꁏꑴꌦꄮꇬ地面不刮风，
①ꂿꃅ天地：ꂿꃅꌋꆀꃄꅉꐯꇯꄜ。ꋧ微小：ꄜꐨꆏꅇꂷ“ꋧꇗꌺ”“ꋧꃀꐛ”“ꋧꀕꃀꀕ”“ꑭꀕꋧꀕ”
ꈧꌠꇬ“ꋧ”ꂶꌠꌋꆀꐯꌟ，“ꀄꊭꌺꃅꐙ”ꌠꄜ。ꐈ变化：ꐛꐈꌠꄜ。ꋧꐈ微变，演变：ꀜꊭꌺꃅꐛꐈꌠꄜ。
ꋊ历史：ꋊꁆ、ꐩꋊꄜ。
ꌠꇬ“ꋧ”ꂶꌠꌋꆀꐯꌟ，“ꀄꊭꌺꃅꐙ”ꌠꄜ。ꐈ变化：ꐛꐈꌠꄜ。ꋧꐈ微变，演变：ꀄꊭꌺꃅꐛꐈꌠ
②ꃅ天：ꂿꃅꄜ。ꂸ没有：“ꀋ”ꄜ，ꀊꆨꅇ。
③ꏸ星星：ꃅꏸꄜ。
④ꅉ地：ꃄꅉꄜ。
⑤ꉒꈈ：ꃅꉒꄜ。
⑥ꈭꈫ周围、四周：ꈭꇍꄜ。ꃅ方位：ꃅꍜꄜ。
④ꅉꉻ：ꃄꅉꄜ。
⑤ꉒ云：ꃅꉒꄜ。
3","ꋍ．ꂿꃅꋧꐈꋊ①天地演变史
【ꉉꄜ】“ꂿꃅꋧꐈꋊ”ꋋꊱꆹ，ꀊꆨꆈꌠꁍꁈꑠꋌꐛꋌꐙꂿꃅꃄꅉꇬꉜꐨꃆꂮꉉꈻꌠꉬ。ꋍꈐ
ꏭꆏꑠꌕꍈꌌꉉꁱꄉꌠ：ꋍꍈꌠꆏ，ꀃꌋꀊꆨꏃꃅꋋꂷꇬꂿꃅꎦꅉꇬꀋꐛꌠꃆꂮ，ꑍꍈꌠꆏ，ꂿꃅ
ꃄꅉꋌꐛꋌꐙꐛꐈꌊꐛꀕꄉꌠꃆꂮ，ꌕꍈꌠꆏ，ꂿꃅꃄꅉꀱꉇꉼꐛꀱꐛꐈꁧꌠꃆꂮ。
ꀃꌋꂾꀊꆨ／ꀃꌋꀊꆨꃀ远古的时候，
ꄩꆹꃅꂸꐛ②／ꄩꏯꆹꂿꃅꇬꀋꐛ上面没有天，
ꃅꐛꏸꂸꅑ③／ꂿꃄꐛꄷꇬꑌꃅꏸꇬꀋꅑ有天没星星，
ꀏꆹꅉꂸꐛ④／ꀏꏯꆹꃄꅉꇬꀋꐛ下面没有地，
ꅉꐛꏜꂸꋦꌦꂾ／ꃄꅉꐛꄷꇬꑌꏜꁧꇬꀋꋦꑴꌦꂲꆽ有地不长草，
ꐧꆹꉒꂸꈴ⑤／ꐧꀠꇬꆹꃅꉒꇬꀋꈴ中间无云过，
ꈭꈫꃅꂸꐛ⑥／ꋧꃅꈭꇍꃅꍜꊨꀋꄅ四周没方位，
ꅉꐛꆳꂸꁏꌦꂾ／ꃄꅉꐛꄷꇬꑌꃅꆳꇬꀋꁏꑴꌦꄮꇬ地面不刮风，
①ꂿꃅ天地：ꂿꃅꌋꆀꃄꅉꐯꇯꄜ。ꋧ微小：ꄜꐨꆏꅇꂷ“ꋧꇗꌺ”“ꋧꃀꐛ”“ꋧꀕꃀꀕ”“ꑭꀕꋧꀕ”
ꈧꌠꇬ“ꋧ”ꂶꌠꌋꆀꐯꌟ，“ꀄꊭꌺꃅꐙ”ꌠꄜ。ꐈ变化：ꐛꐈꌠꄜ。ꋧꐈ微变，演变：ꀄꊭꌺꃅꐛꐈꌠꄜ。
ꋊ历史：ꋊꁆ、ꐩꋊꄜ。
①ꂿꃅ天地：ꂿꃅꌋꆀꈲꅉꐯꇯꄜ。ꋧ微小：ꄜꐨꆏꅇꂷ“ꋧꇗꌺ”“ꋧꃀꐛ”“ꋧꀕꃀꀕ”“ꑭꀕꋧꀕ”
ꈧꌠꇬ“ꋧ”ꂷꌠꌋꆀꐯꌠ，“ꀄꉀꌺꃅꐙ”ꌠꄜ。ꐈ变化：ꐛꐈꌠꄜ。ꋧꐈ微变，演变：ꆤꊭꌺꃅꐛꐈꌠꄜ。
ꋊ历史：ꋊꊿ，ꐩꋊꄜ。
②ꃅ天：ꂿꃅꄜ。ꂸ没有：“ꀋ”ꄜ，ꀊꆨꅇ。
③ꏸ星星：ꃅꏸꄜ。
④ꅉ地：ꃄꅉꄜ。
⑤ꉒ云：ꃅꉒꄜ。
⑥ꈭꈫꂦꂬ、四周：ꈭꇍꄜ。ꃅ方位：ꃅꆘꄜ。
3"
