id,source_name,sample_type,script_mix,difficulty,has_digit,ned,ws_ned,nfkc_ws_ned,yi_ned,han_ned,dist,gt_len,pred_len,flags,original_id,gt,pred
gen_yu_hua_line_000050,根与花,line,yi,easy,False,0.051282,0.051282,0.051282,0.054054,,2,39,39,,book_00050_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_007,ꀦꁝꉂ，ꃆꍝꑘꇽꅉꆏꑗꇖꈨꂟꆹꁝꉂ。ꄚꑗꇖꈨꂟꋌꑵꇭꀧꇬꂷꊂꀋꅑꄷꆏꉌꂵꈐꇓꂷ,ꀦꁝꉂ，ꃆꍝꑘꇽꅉꇬꑗꇖꈨꂟꆹꁝꉂ。ꄚꑗꇖꈨꏼꋌꑵꇭꀧꇬꂷꊂꀋꅑꄷꆏꉌꂵꈐꇓꂷ
gen_yu_hua_line_000057,根与花,line,yi,easy,False,0.051282,0.051282,0.051282,0.054054,,2,39,39,,book_00057_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_002,ꑳꊾꋠꁍꈌꆈꂷꀉꏮꆈꉘꅍꋋꂷꄀꇬꉠꐬꆠ，ꉢꏮꀐꒉꄰꌺꇰꂶꌠꉜꇬꉠꉌꂵꐂꀕꁏ，ꋍ,ꑳꋤꋠꁍꈌꆈꂷꀉꏮꆈꉘꅍꋋꂷꎿꇬꉠꐬꆠ，ꉢꏮꀐꒉꄰꌺꇰꂶꌠꉜꇬꉠꉌꂵꐂꀕꁏ，ꋍ
gen_yu_hua_line_000013,根与花,line,yi,easy,True,0.050000,0.050000,0.041667,0.000000,,1,20,19,ascii_any,book_00013_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_013,ꒉꄩꇓꋒꋉꇓꋒꊾꇢꏿ……176——189,ꒉꄩꇓꋒꋉꇓꋒꊾꇢꏿ……176—189
gen_yu_hua_line_000040,根与花,line,yi,easy,False,0.050000,0.050000,0.050000,0.055556,,2,40,40,,book_00040_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_002__part_001,ꋍꑊꉮꀙꀐ，ꌌꊿꆓꌦꊐꑠꉇꃅꊿꆓꍓꈹꌠꀋꂸ。ꀋꇷ，ꀋꑍꃀꇯꈂꌐꄝꁨꌦꇬꀋꎭꃅꌊ，,ꋍꑊꉮꀙꀐ，ꌌꊿꆓꌦꊐꑠꉇꃅꋄꆓꍓꈹꌠꀋꂸ。ꀋꇷ，ꀋꑍꃀꇯꈂꉃꄝꁨꌦꇬꀋꎭꃅꌊ，
xuan_yi_3_line_000394,凉山彝文资料选译第3集,line,yi_han,medium,False,0.050000,0.050000,0.050000,0.111111,0.000000,1,20,20,,book_00430_xuan_yi_3__xuan_yi_3_p010_old_selection_same_batch__v3_box_005__body_line,ꌅꂮꂄꆏꇓꐚꈩꃅꌒ，兹敏好么百姓就好过，,ꌅꂮꂄꆏꇓꐚꁍꃅꌒ，兹敏好么百姓就好过，
xuan_yi_3_line_000471,凉山彝文资料选译第3集,line,yi_han,medium,False,0.050000,0.050000,0.050000,0.000000,0.000000,1,19,20,,book_00507_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_011__body_line,ꊰꑋꃱꋉꃅꌠꉪꇮꄸ。定要想到十天的园根,ꊰꑋꃱꋉꃅꌠꉪꇮꄸ。定要想到十天的园根。
le_e_ma_mu_guide_line_000161,勒俄玛牧导读教程,line,yi_han,medium,False,0.050000,0.000000,0.000000,0.000000,0.000000,1,19,20,ascii_any,book_00161_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_017__body_line,ꅐꅑꃰꃅꐛ／ꅐꅑꈐꏭꃰꃅꐛ成为鸟中鸟，,"ꅐꅑꃰꃅꐛ／ꅐꅑꈐꏭꃰꃅꐛ
成为鸟中鸟，"
le_e_ma_mu_guide_line_000230,勒俄玛牧导读教程,line,yi_han,medium,False,0.047619,0.047619,0.047619,0.076923,0.142857,1,21,21,,book_00230_le_e_ma_mu_guide__le_e_ma_mu_guide_p261_modern_yi_han_mixed__v3_box_002__body_line,ꐈꀮꐰꇑꎸ／ꐈꀮꐰꇑꎸꇬꑌ找了邛部的运气，,ꐈꀮꐰꇑꎸ／ꐈꀮꐰꇑꎸꇬꑌ找了ꍉ部的运气，
le_e_ma_mu_guide_line_000128,勒俄玛牧导读教程,line,yi,easy,False,0.046512,0.046512,0.046512,0.054054,,2,43,43,,book_00128_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_006__body_line,ꁱꄉꌠꉬꐛꅹ，ꏮꆹꏮꉬꌠꊨꄅꂥꀘꄉꇢꊭꇬꑴꌐ“／”ꑠꏢꅞꀋꄉꌠꉬ。ꀉꁁꆏꅇꁏꅇꆦꄮꇬ，,ꁱꄉꌠꉬꐛꅹ，ꑡꆹꑡꉬꌠꊨꄅꂥꀘꄉꇢꊭꇬꑴꌐ“／”ꑠꏢꅞꀋꄉꌠꉬ。ꀉꁁꆏꅇꁏꅇꆦꄮꇬ，
le_e_ma_mu_guide_line_000146,勒俄玛牧导读教程,line,yi_han,medium,False,0.045455,0.000000,0.000000,0.000000,0.000000,1,21,22,ascii_any,book_00146_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_002__body_line,ꆺꑳꏂꃴꄃ／ꑳꂾꈵꃴꑠꇬꐥꇈ扎根在屋檐下；,"ꆺꑳꏂꃴꄃ／ꑳꂾꈵꃴꑠꇬꐥꇈ
扎根在屋檐下；"
le_e_ma_mu_guide_line_000162,勒俄玛牧导读教程,line,yi_han,medium,False,0.043478,0.000000,0.000000,0.000000,0.000000,1,22,23,ascii_any,book_00162_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_018__body_line,ꃅꈯꄀꌺꐙ／ꋋꆏꃅꈯꄀꌺꉬꀐ此即天空的神雕，,"ꃅꈯꄀꌺꐙ／ꋋꆏꃅꈯꄀꌺꉬꀐ
此即天空的神雕，"
le_e_ma_mu_guide_line_000240,勒俄玛牧导读教程,line,yi_han,medium,False,0.043478,0.000000,0.000000,0.000000,0.000000,1,22,23,ascii_any,book_00240_le_e_ma_mu_guide__le_e_ma_mu_guide_p261_modern_yi_han_mixed__v3_box_013__body_line,ꆫꃅꂿꏿꌋ／ꆫꃅꂿꏿꌊꌋꑠꂷꉬꌠ是牧耕之神；,"ꆫꃅꂿꏿꌋ／ꆫꃅꂿꏿꌊꌋꑠꂷꉬꌠ
是牧耕之神；"
le_e_ma_mu_guide_line_000219,勒俄玛牧导读教程,line,yi_han,medium,True,0.041667,0.041667,0.041667,0.071429,0.000000,1,24,24,,book_00219_le_e_ma_mu_guide__le_e_ma_mu_guide_p197_modern_yi_han_mixed__v3_box_008__body_line,ꌀꒃꊋꇱꌷ③／ꑠꅹꅸꀵꏀꅝꏡꁈꌷ故学制胜的武术，,ꌀꒃꊋꇱꌷ③／ꑠꅹꅸꀵꏀꅞꏡꁈꌷ故学制胜的武术，
liangshan_yi_grammar_line_000252,凉山彝语语法,line,yi_han,medium,True,0.041667,0.041667,0.041667,0.000000,0.100000,1,24,24,,book_00252_liangshan_grammar__liangshan_grammar_p055_grammar_mixed_special__v3_box_012__body_line,⑦ꊿꀊꋨꂷꐂꀜꐂꀜꃅꇁꀐ。那个人一跛一癎地来了。,⑦ꊿꀊꋨꂷꐂꀜꐂꀜꃅꇁꀐ。那个人一跛一癰地来了。
le_e_ma_mu_guide_line_000171,勒俄玛牧导读教程,line,yi_han,medium,True,0.041667,0.000000,0.000000,0.000000,0.000000,1,24,23,,book_00171_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_003__body_line,"ꃢꑤꀑꊃꄉ②／ꃢꈜꑣꑵꌠꂴꐕꌠꇬꆏ
铠甲的前端，",ꃢꑤꀑꊃꄉ②／ꃢꈜꑣꑵꌠꂴꐕꌠꇬꆏ铠甲的前端，
le_e_ma_mu_guide_line_000174,勒俄玛牧导读教程,line,yi_han,medium,False,0.041667,0.000000,0.000000,0.000000,0.000000,1,24,23,,book_00174_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_006__body_line,"ꃢꑤꐧꊃꄉ／ꃢꈜꑣꑵꌠꐧꀠꐕꌠꇬꆏ
铠甲的中部，",ꃢꑤꐧꊃꄉ／ꃢꈜꑣꑵꌠꐧꀠꐕꌠꇬꆏ铠甲的中部，
le_e_ma_mu_guide_line_000158,勒俄玛牧导读教程,line,yi_han,medium,False,0.040000,0.040000,0.040000,0.000000,0.000000,1,24,25,,book_00158_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_014__body_line,ꏂꉬꌕꉐꁋ／ꋌꊂꁮꏂꀋꃷꎵꃅꇫꐥꇈ蛇类子孙繁无数,ꏂꉬꌕꉐꁋ／ꋌꊂꁮꏂꀋꃷꎵꃅꇫꐥꇈ蛇类子孙繁无数。
le_e_ma_mu_guide_line_000220,勒俄玛牧导读教程,line,yi_han,medium,False,0.040000,0.040000,0.040000,0.000000,0.000000,1,24,25,,book_00220_le_e_ma_mu_guide__le_e_ma_mu_guide_p197_modern_yi_han_mixed__v3_box_009__body_line,ꋍꑍꈄꌠꒉ／ꋍꑍꋋꑍꆏꌳꈄꂶꌠꀉꒉꑵ有时勇者为贵,ꋍꑍꈄꌠꒉ／ꋍꑍꋋꑍꆏꌳꈄꂶꌠꀉꒉꑵ有时勇者为贵，
le_e_ma_mu_guide_line_000244,勒俄玛牧导读教程,line,yi_han,medium,False,0.040000,0.000000,0.000000,0.000000,0.000000,1,24,25,ascii_any,book_00244_le_e_ma_mu_guide__le_e_ma_mu_guide_p261_modern_yi_han_mixed__v3_box_018__body_line,ꃰꊿꐥꐯꌠ／ꃰꊿꀂꉬꀐꄷꇫꐥꈧꌠꊈ世间的人们啊：,"ꃰꊿꐥꐯꌠ／ꃰꊿꀂꉬꀐꄷꇫꐥꈧꌠꊈ
世间的人们啊："
le_e_ma_mu_guide_line_000221,勒俄玛牧导读教程,line,yi_han,medium,False,0.038462,0.000000,0.000000,0.000000,0.000000,1,25,26,ascii_any,book_00221_le_e_ma_mu_guide__le_e_ma_mu_guide_p197_modern_yi_han_mixed__v3_box_010__body_line,ꌉꈿꁻꏤꌷ／ꑠꅹꌉꈿꁻꏤꌠꃆꂮꌷꌶ故学打战的战术；,"ꌉꈿꁻꏤꌷ／ꑠꅹꌉꈿꁻꏤꌠꃆꂮꌷꌶ
故学打战的战术；"
le_e_ma_mu_guide_line_000228,勒俄玛牧导读教程,line,yi_han,medium,False,0.038462,0.000000,0.000000,0.000000,0.000000,1,25,26,ascii_any,book_00228_le_e_ma_mu_guide__le_e_ma_mu_guide_p197_modern_yi_han_mixed__v3_box_017__body_line,ꋍꑍꂿꌠꌷ／ꋍꑍꋋꑍꆏꇌꂿꂶꌠꀉꒉꑵ有时耕者为贵，,"ꋍꑍꂿꌠꌷ／ꋍꑍꋋꑍꆏꇌꂿꂶꌠꀉꒉꑵ
有时耕者为贵，"
gen_yu_hua_line_000059,根与花,line,yi,easy,False,0.037037,0.037037,0.032258,0.043478,,1,27,27,,book_00059_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_005,ꁦꉘꀕ，ꋧꃅꇣꄧꊿꐥꀋꌦꌠꀋꐥ……ꉌꆐꀋꅑꑓꆐꀋꋠꀐ。,ꁦꉘꀕ，ꋧꃅꊩꄧꊿꐥꀋꌦꌠꀋꐥ……ꉌꆐꀋꅑꑓꆐꀋꋠꀐ。
le_e_ma_mu_guide_line_000186,勒俄玛牧导读教程,line,yi_han,medium,False,0.037037,0.037037,0.037037,0.052632,0.142857,1,27,27,,book_00186_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_019__body_line,ꄜꇁꅫꃀꊈꆧꇰ／ꄜꌊꋍꂓꃀꊈꆧꂶꌠꇰꇁ讲给妹妹呙洛听。,ꄜꇁꅫꃀꊈꆧꇰ／ꄜꌊꋍꂓꃀꊈꆧꂶꌠꇰꇁ讲给妹妹ꋯ洛听。
le_e_ma_mu_guide_line_000224,勒俄玛牧导读教程,line,yi_han,medium,False,0.037037,0.000000,0.000000,0.000000,0.000000,1,26,27,ascii_any,book_00224_le_e_ma_mu_guide__le_e_ma_mu_guide_p197_modern_yi_han_mixed__v3_box_013__body_line,ꋍꑍꒃꌠꒉ／ꋍꑍꋋꑍꆏꌧꇐꌷꌠꀉꒉꑵ有时勤学者为贵，,"ꋍꑍꒃꌠꒉ／ꋍꑍꋋꑍꆏꌧꇐꌷꌠꀉꒉꑵ
有时勤学者为贵，"
le_e_ma_mu_guide_line_000172,勒俄玛牧导读教程,line,yi_han,medium,True,0.035714,0.000000,0.000000,0.000000,0.000000,1,28,27,,book_00172_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_004__body_line,"ꑣꀒꉦꊂꉦꑍꁕ③／ꑣꀒꉦꊁꉦꑍꁕꃅꐙꑵ
分为前襟和后襟，",ꑣꀒꉦꊂꉦꑍꁕ③／ꑣꀒꉦꊁꉦꑍꁕꃅꐙꑵ分为前襟和后襟，
le_e_ma_mu_guide_line_000178,勒俄玛牧导读教程,line,yi_han,medium,False,0.035714,0.000000,0.000000,0.000000,0.000000,1,28,27,,book_00178_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_011__body_line,"ꋍꂷꀋꇎꌠꑞꄜ／ꋍꂷꀋꇎꀐꌠꑞꄜ
上面差了一个什么东西？",ꋍꂷꀋꇎꌠꑞꄜ／ꋍꂷꀋꇎꀐꌠꑞꄜ上面差了一个什么东西？
le_e_ma_mu_guide_line_000133,勒俄玛牧导读教程,line,yi,easy,False,0.034483,0.034483,0.034483,0.038462,,1,29,29,,book_00133_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_012__body_line,ꁎꆦꇈ，ꍜꇠꅇꈧꌠꆏꁎꆦꄻꀋꅐꄉꇬꀋꁏꀋꆦꃅꄉꀐ。ꅺꌡꇬ：,ꁎꆦꇈ，ꍜꇠꅇꈧꌠꆏꁎꆦꄹꀋꅐꄉꇬꀋꁏꀋꆦꃅꄉꀐ。ꅺꌡꇬ：
gen_yu_hua_line_000038,根与花,line,yi,easy,False,0.033333,0.033333,0.033333,0.035714,,1,30,30,,book_00038_gen_yu_hua__gen_yu_hua_p018_novel_plain_yi__v4_box_002__part_022,ꇯꍝꑌꋋꈨ，ꀋꂓꀋꉬꇮꇬꆹꀊꑖꄰꌺꍸꇖꇜꋋꈨꌕꀥꃘꈜꃰ，ꋍꂷ,ꇯꁘꑌꋋꈨ，ꀋꂓꀋꉬꇮꇬꆹꀊꑖꄰꌺꍸꇖꇜꋋꈨꌕꀥꃘꈜꃰ，ꋍꂷ
gen_yu_hua_line_000030,根与花,line,yi,easy,False,0.032258,0.032258,0.032258,0.037037,,1,31,31,,book_00030_gen_yu_hua__gen_yu_hua_p018_novel_plain_yi__v4_box_002__part_014,ꉠꀉꂿꑌꋌꉜꇬ“ꉐꆈꀉꐚꃮꄟꄸ，ꇌꆈꁍꎼꉇꄟꄸ”ꐤꁮ，ꄚꈍꏯꑌ,ꉠꀉꂿꑌꋌꍬꇬ“ꉐꆈꀉꐚꃮꄟꄸ，ꇌꆈꁍꎼꉇꄟꄸ”ꐤꁮ，ꄚꈍꏯꑌ
handwriting_region_000554,真实手写,region,yi,hard,False,0.031250,0.033333,0.033333,0.040000,,1,32,32,ascii_any,handwriting_00010_hw_20260619_010_HWN_PARAGRAPH_2LINE_010,"ꇰꊉꂾꂸꎵ，ꋍꇉꒉꂸꒉ，
ꒃꅉꅑꅉꃅ，ꋌꆹꃅꊭꋊ，
ꈻꆏꉱꁧꍣ。","ꆹꊉꂾꂸꎵ，ꋍꇉꒉꂸꒉ，
ꒃꅉꅑꅉꃅ，ꋌꆹꃅꊭꋊ，
ꈻꆏꉱꁧꍣ。"
gen_yu_hua_line_000019,根与花,line,yi,easy,False,0.031250,0.031250,0.031250,0.033333,,1,32,32,,book_00019_gen_yu_hua__gen_yu_hua_p018_novel_plain_yi__v4_box_002__part_003,ꉆꇬꆏ，ꌠꆗꈧꌠꐃꁆꏩꅉꃅꇬꊎꂃꄉꒉꌦꄉꏽ。ꀋꂓꂶꌠꆹꈁꑓꅩꍠꅍ,ꉆꇬꆏ，ꌠꆗꈧꌠꐃꁆꏩꅉꃅꇬꊎꂸꄉꒉꌦꄉꏽ。ꀋꂓꂶꌠꆹꈁꑓꅩꍠꅍ
gen_yu_hua_line_000025,根与花,line,yi,easy,False,0.031250,0.031250,0.031250,0.033333,,1,32,32,,book_00025_gen_yu_hua__gen_yu_hua_p018_novel_plain_yi__v4_box_002__part_009,ꆹꌠꆗꈧꌠꈪꄙꑌ。ꌠꆗꈧꌠꑓꋪꀏꐱꄉꑓꃈꋏꐯꀦ，ꄷꀋꁧꆺꄝꐬꇓꊎ,ꆹꌠꆗꈧꌠꈪꄙꑌ。ꌠꆗꈧꌠꑓꋪꀏꐱꄉꑓꇉꋏꐯꀦ，ꄷꀋꁧꆺꄝꐬꇓꊎ
gen_yu_hua_line_000035,根与花,line,yi,easy,False,0.031250,0.031250,0.031250,0.032258,,1,32,32,,book_00035_gen_yu_hua__gen_yu_hua_p018_novel_plain_yi__v4_box_002__part_019,ꇗꌧꐛꋋꈨꆏꀨꎹꌊꊾꒆꊿꐙꂯꄉꀐ。ꈍꌺꑌꒆꊭꉩꑴꇬꌺꃰꋋꑵꆹꋍꈓ,ꇗꌧꐛꋋꈨꆏꀨꎹꌊꐶꒆꊿꐙꂯꄉꀐ。ꈍꌺꑌꒆꊭꉩꑴꇬꌺꃰꋋꑵꆹꋍꈓ
gen_yu_hua_line_000065,根与花,line,yi,easy,False,0.031250,0.031250,0.031250,0.037037,,1,32,32,,book_00065_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_004__part_001,ꅐꏿꃴꇤꃀꎼꑳꅶꁉꀈꌒꄰꀧꇴꐏꑳꂷꌠꇬꉜꄉꀥ。“ꏸ——”ꄸꐏꑳꃭ,ꅐꏿꃴꇤꃀꎼꑳꅶꁉꀈꌒꄰꀧꇴꄔꑳꂷꌠꇬꉜꄉꀥ。“ꏸ——”ꄸꐏꑳꃭ
gen_yu_hua_line_000096,根与花,line,yi,easy,False,0.031250,0.031250,0.031250,0.032258,,1,32,32,,book_00096_gen_yu_hua__gen_yu_hua_p153_novel_plain_yi__v4_box_003__part_003,ꃅꋆꄮꐰꑬꊸꐝꇅꅍꋋꌺꀉꄂꇬꑌꊿꋌꁭ。ꊿꋌꑵꈎꄜꇁꄷꆏꑅꁧꎸꁧꇁ,ꃅꋆꄮꐰꑬꊸꐝꇉꅍꋋꌺꀉꄂꇬꑌꊿꋌꁭ。ꊿꋌꑵꈎꄜꇁꄷꆏꑅꁧꎸꁧꇁ
gen_yu_hua_line_000116,根与花,line,yi,easy,False,0.031250,0.031250,0.031250,0.032258,,1,32,32,,book_00116_gen_yu_hua__gen_yu_hua_p202_novel_plain_yi__v4_box_005__part_007,ꃨꏭꉠꎁꃅꎆꃹꋚꃹꌋꀋꌸ，ꉠꀉꑳꎭꈬꉘꋍꀉꁌꀊꂵꀿꃶꃀꑌꇱꈭꐨꋍ,ꃨꏭꉠꎁꃅꎆꃹꋙꃹꌋꀋꌸ，ꉠꀉꑳꎭꈬꉘꋍꀉꁌꀊꂵꀿꃶꃀꑌꇱꈭꐨꋍ
le_e_ma_mu_guide_line_000173,勒俄玛牧导读教程,line,yi_han,medium,False,0.031250,0.000000,0.000000,0.000000,0.000000,1,32,31,,book_00173_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_005__body_line,"ꋍꁕꀋꇎꌠꑞꄜ／ꄚꋍꁕꇬꀋꇎꀐ，ꋍꑠꑞꄜ
上面差了一片什么东西？",ꋍꁕꀋꇎꌠꑞꄜ／ꄚꋍꁕꇬꀋꇎꀐ，ꋍꑠꑞꄜ上面差了一片什么东西？
gen_yu_hua_line_000032,根与花,line,yi,easy,False,0.030303,0.030303,0.030303,0.032258,,1,33,33,,book_00032_gen_yu_hua__gen_yu_hua_p018_novel_plain_yi__v4_box_002__part_016,ꉆꀐ，ꆎꄉꂴꋍꏢꌠꀐꇬꀿꃅꋍꃅꇁꌠꐛ，ꉈꑴꆏꃷꇎꀋꃀꉌꂵꐮꄉꋌꑵꅇ,ꉆꀐ，ꆎꄉꂴꋍꏢꌠꀐꇬꀿꃅꋍꈚꇁꌠꐛ，ꉈꑴꆏꃷꇎꀋꃀꉌꂵꐮꄉꋌꑵꅇ
gen_yu_hua_line_000069,根与花,line,yi,easy,False,0.030303,0.030303,0.030303,0.032258,,1,33,33,,book_00069_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_007__body_line,ꐛꇬꍑꀕ”ꄷꅇꀑꆹꂪꀋꐥꑠꇬꋌꄌꀈꌒꂴꆽꅞꄉ，ꀈꌒꋌꇰꁮꐭꎼꇁꀋꄐ,ꐛꇬꍑꀕ”ꄷꅇꀑꆹꂪꀋꐥꑠꇬꋌꄌꀈꌒꂴꆻꅞꄉ，ꀈꌒꋌꇰꁮꐭꎼꇁꀋꄐ
gen_yu_hua_line_000070,根与花,line,yi,easy,False,0.030303,0.030303,0.030303,0.034483,,1,33,33,,book_00070_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_008__body_line,ꇫꑌꄉ。ꊁꋍꇅꌺꐛꇬꑲꆀ“ꇬꑌꇆ，ꅽꑡꉬꄷꀋ”ꄷꋌꋋꀋꑇꐆꃅꀱꉈꑴ,ꇫꑌꄉ。ꊁꋍꇅꌺꐛꇬꑲꆀ“ꇬꑌꇆ，ꅽꑡꉬꄷꀋ”ꄷꋌꋋꀋꋍꐆꃅꀱꉈꑴ
gen_yu_hua_line_000072,根与花,line,yi,easy,False,0.030303,0.030303,0.030303,0.032258,,1,33,33,,book_00072_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_010__body_line,ꌠꆹꑡꑌꀋꄹꃅꃴꇤꃀꂶꌠꋌꃬꋍꂣꈐꊐꇈ，ꏤꏅꃭꇁꋌꀺꇬꇢꄉ，ꁧꃚꂱ,ꌠꆹꑡꑌꀋꄹꃅꃴꇤꃀꂶꌠꋌꃬꋍꂣꈐꊐꇈ，ꏤꏅꃭꇁꋌꀺꇬꇢꄉ，ꁧꇱꂱ
gen_yu_hua_line_000121,根与花,line,yi,easy,False,0.030303,0.030303,0.030303,0.032258,,1,33,33,,book_00121_gen_yu_hua__gen_yu_hua_p202_novel_plain_yi__v4_box_005__part_012,ꋌꐈꌌꄉꃅꌠ，ꅋꅝꅋꃔꌠꑌꋌꇱꄀꇗꅷꇖꅒꀋꄐꃅꅝꁧꌠ，ꃌꍯꆗꈹꌠꑌ,ꋌꐈꌌꄉꃅꌠ，ꅋꅝꅋꃓꌠꑌꋌꇱꄀꇗꅷꇖꅒꀋꄐꃅꅝꁧꌠ，ꃌꍯꆗꈹꌠꑌ
le_e_ma_mu_guide_line_000175,勒俄玛牧导读教程,line,yi_han,medium,True,0.030303,0.000000,0.000000,0.000000,0.000000,1,33,32,,book_00175_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_007__body_line,"ꑣꒌꂷꃘꄙꃘꉐꑋꂷ④／ꑣꒌꂷꃘꄙꃘꉐꑋꂷꅑꑵ
铠珠六千六百零二个，",ꑣꒌꂷꃘꄙꃘꉐꑋꂷ④／ꑣꒌꂷꃘꄙꃘꉐꑋꂷꅑꑵ铠珠六千六百零二个，
le_e_ma_mu_guide_line_000222,勒俄玛牧导读教程,line,yi_han,medium,True,0.029412,0.000000,0.000000,0.000000,0.000000,1,33,34,ascii_any,book_00222_le_e_ma_mu_guide__le_e_ma_mu_guide_p197_modern_yi_han_mixed__v3_box_011__body_line,ꋍꑍꇱꌠꒉ④／ꋍꑍꋋꑍꆏꅸꇁꁮꐚꀵꄉꌉꌠꀉꒉꑵ有时冲锋陷阵者为贵，,ꋍꑍꇱꌠꒉ④／ꋍꑍꋋꑍꆏꅸꇁꁮꐚꀵꄉꌉꌠꀉꒉꑵ 有时冲锋陷阵者为贵，
gen_yu_hua_line_000061,根与花,line,yi,easy,False,0.027778,0.027778,0.027778,0.028571,,1,36,36,,book_00061_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_007,ꈂꑋꇿꐥꀋꐚꑴꌦꌠ，ꆏꑴꌠꅽꇇꇬꌄꈌꍇꌠꌌꀽꊇꈭꋏꊾꊇꇇꀤꑲꆏꉡꑌꌦꄚꀐ,ꈂꑋꇿꐥꀋꐚꑴꌦꌠ，ꆏꑴꌠꅽꇇꇬꌄꈌꍇꌠꌌꋀꊇꈭꋏꊾꊇꇇꀤꑲꆏꉡꑌꌦꄚꀐ
